Source,Target,Weight
Asterales (SonDoblons) (SonDoblons),Coleoptera (SonDoblons) (SonDoblons),3
Gentianales (SonDoblons) (SonDoblons),Coleoptera (SonDoblons) (SonDoblons),1
Malpighiales (SonDoblons) (SonDoblons),Coleoptera (SonDoblons) (SonDoblons),1
Malvales (SonDoblons) (SonDoblons),Coleoptera (SonDoblons) (SonDoblons),147
Apiales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),38
Asparagales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),31
Asterales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),137
Brassicales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),1
Dipsacales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),8
Fabales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),16
Lamiales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),3
Sapindales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),2
Solanales (SonForteza) (SonForteza),Coleoptera (SonForteza) (SonForteza),2
Apiales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),17
Asparagales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),60
Asterales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),282
Boraginales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),1
Gentianales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),2
Lamiales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),1
Malvales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),58
Oxalidales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),1
Ranunculales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),1
Solanales (SonGinard) (SonGinard),Coleoptera (SonGinard) (SonGinard),4
Apiales (SonGual) (SonGual),Coleoptera (SonGual) (SonGual),1
Asparagales (SonGual) (SonGual),Coleoptera (SonGual) (SonGual),7
Asterales (SonGual) (SonGual),Coleoptera (SonGual) (SonGual),7
Lamiales (SonGual) (SonGual),Coleoptera (SonGual) (SonGual),2
Malvales (SonGual) (SonGual),Coleoptera (SonGual) (SonGual),114
Apiales (SonMutNou) (SonMutNou),Coleoptera (SonMutNou) (SonMutNou),1
Asparagales (SonMutNou) (SonMutNou),Coleoptera (SonMutNou) (SonMutNou),43
Asterales (SonMutNou) (SonMutNou),Coleoptera (SonMutNou) (SonMutNou),2
Lamiales (SonMutNou) (SonMutNou),Coleoptera (SonMutNou) (SonMutNou),1
Malvales (SonMutNou) (SonMutNou),Coleoptera (SonMutNou) (SonMutNou),72
Asparagales (SonSali) (SonSali),Coleoptera (SonSali) (SonSali),36
Asterales (SonSali) (SonSali),Coleoptera (SonSali) (SonSali),2
Lamiales (SonSali) (SonSali),Coleoptera (SonSali) (SonSali),3
Malvales (SonSali) (SonSali),Coleoptera (SonSali) (SonSali),92
Ranunculales (SonSali) (SonSali),Coleoptera (SonSali) (SonSali),1
Rosales (Sopotnica) (Sopotnica),Coleoptera (Sopotnica) (Sopotnica),7
Apiales (UIB) (UIB),Coleoptera (UIB) (UIB),51
Asparagales (UIB) (UIB),Coleoptera (UIB) (UIB),113
Asterales (UIB) (UIB),Coleoptera (UIB) (UIB),289
Dipsacales (UIB) (UIB),Coleoptera (UIB) (UIB),7
Fabales (UIB) (UIB),Coleoptera (UIB) (UIB),1
Malpighiales (UIB) (UIB),Coleoptera (UIB) (UIB),56
Malvales (UIB) (UIB),Coleoptera (UIB) (UIB),45
Solanales (UIB) (UIB),Coleoptera (UIB) (UIB),1
Asterales (Vale de Prazeres) (Vale de Prazeres),Coleoptera (Vale de Prazeres) (Vale de Prazeres),362
Boraginales (Vale de Prazeres) (Vale de Prazeres),Coleoptera (Vale de Prazeres) (Vale de Prazeres),6
Brassicales (Vale de Prazeres) (Vale de Prazeres),Coleoptera (Vale de Prazeres) (Vale de Prazeres),39
Fabales (Vale de Prazeres) (Vale de Prazeres),Coleoptera (Vale de Prazeres) (Vale de Prazeres),4
Lamiales (Vale de Prazeres) (Vale de Prazeres),Coleoptera (Vale de Prazeres) (Vale de Prazeres),2
Malvales (Vale de Prazeres) (Vale de Prazeres),Coleoptera (Vale de Prazeres) (Vale de Prazeres),122
Malvales (Villamanrique_este) (Villamanrique_este),Coleoptera (Villamanrique_este) (Villamanrique_este),6
Asterales (Villamanrique_sur) (Villamanrique_sur),Coleoptera (Villamanrique_sur) (Villamanrique_sur),3
Asterales (kemp) (kemp),Coleoptera (kemp) (kemp),6
Fabales (kemp) (kemp),Coleoptera (kemp) (kemp),2
Asterales (kopec u Cheremysivka) (kopec u Cheremysivka),Coleoptera (kopec u Cheremysivka) (kopec u Cheremysivka),1
Apiales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),78
Asparagales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),23
Asterales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),214
Brassicales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),1
Dipsacales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),58
Fabales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),1
Lamiales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),16
Malpighiales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),2
Malvales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),74
Ranunculales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),1
Rosales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),1
Solanales (sHeretat) (sHeretat),Coleoptera (sHeretat) (sHeretat),22
Apiales (step u Antonivka) (step u Antonivka),Coleoptera (step u Antonivka) (step u Antonivka),1
Asterales (Óbarok) (Óbarok),Coleoptera (Óbarok) (Óbarok),1
Asterales (Šobes) (Šobes),Coleoptera (Šobes) (Šobes),12
Caryophyllales (Šobes) (Šobes),Coleoptera (Šobes) (Šobes),1
Fabales (Šobes) (Šobes),Coleoptera (Šobes) (Šobes),1
Rosales (Šobes) (Šobes),Coleoptera (Šobes) (Šobes),4
Asterales (Alešovské písky (Olešské písky)) (Alešovské písky (Olešské písky)),Diptera (Alešovské písky (Olešské písky)) (Alešovské písky (Olešské písky)),5
Apiales (Allika) (Allika),Diptera (Allika) (Allika),10
Asterales (Allika) (Allika),Diptera (Allika) (Allika),33
Caryophyllales (Allika) (Allika),Diptera (Allika) (Allika),2
Lamiales (Allika) (Allika),Diptera (Allika) (Allika),2
Apiales (AloeVera) (AloeVera),Diptera (AloeVera) (AloeVera),6
Asparagales (AloeVera) (AloeVera),Diptera (AloeVera) (AloeVera),1
Asterales (AloeVera) (AloeVera),Diptera (AloeVera) (AloeVera),1
Liliales (AloeVera) (AloeVera),Diptera (AloeVera) (AloeVera),4
Malvales (AloeVera) (AloeVera),Diptera (AloeVera) (AloeVera),24
Apiales (Along south-eastern Ireland) (Along south-eastern Ireland),Diptera (Along south-eastern Ireland) (Along south-eastern Ireland),12
Asterales (Along south-eastern Ireland) (Along south-eastern Ireland),Diptera (Along south-eastern Ireland) (Along south-eastern Ireland),122
Fabales (Along south-eastern Ireland) (Along south-eastern Ireland),Diptera (Along south-eastern Ireland) (Along south-eastern Ireland),10
Gentianales (Along south-eastern Ireland) (Along south-eastern Ireland),Diptera (Along south-eastern Ireland) (Along south-eastern Ireland),11
Lamiales (Along south-eastern Ireland) (Along south-eastern Ireland),Diptera (Along south-eastern Ireland) (Along south-eastern Ireland),4
Ranunculales (Along south-eastern Ireland) (Along south-eastern Ireland),Diptera (Along south-eastern Ireland) (Along south-eastern Ireland),2
Rosales (Along south-eastern Ireland) (Along south-eastern Ireland),Diptera (Along south-eastern Ireland) (Along south-eastern Ireland),12
Asparagales (Anafi) (Anafi),Diptera (Anafi) (Anafi),6
Asterales (Anafi) (Anafi),Diptera (Anafi) (Anafi),74
Boraginales (Anafi) (Anafi),Diptera (Anafi) (Anafi),1
Brassicales (Anafi) (Anafi),Diptera (Anafi) (Anafi),1
Lamiales (Anafi) (Anafi),Diptera (Anafi) (Anafi),32
Malpighiales (Anafi) (Anafi),Diptera (Anafi) (Anafi),7
Saxifragales (Anafi) (Anafi),Diptera (Anafi) (Anafi),4
Asterales (Andreis) (Andreis),Diptera (Andreis) (Andreis),14
Dipsacales (Andreis) (Andreis),Diptera (Andreis) (Andreis),2
Lamiales (Andreis) (Andreis),Diptera (Andreis) (Andreis),1
Malpighiales (Andreis) (Andreis),Diptera (Andreis) (Andreis),4
Ranunculales (Andreis) (Andreis),Diptera (Andreis) (Andreis),2
Asparagales (Aschersleben) (Aschersleben),Diptera (Aschersleben) (Aschersleben),1
Asterales (Aschersleben) (Aschersleben),Diptera (Aschersleben) (Aschersleben),7
Caryophyllales (Aschersleben) (Aschersleben),Diptera (Aschersleben) (Aschersleben),1
Dipsacales (Aschersleben) (Aschersleben),Diptera (Aschersleben) (Aschersleben),1
Fabales (Aschersleben) (Aschersleben),Diptera (Aschersleben) (Aschersleben),1
Gentianales (Aschersleben) (Aschersleben),Diptera (Aschersleben) (Aschersleben),3
Lamiales (Aschersleben) (Aschersleben),Diptera (Aschersleben) (Aschersleben),1
Apiales (Auronzo di Cadore) (Auronzo di Cadore),Diptera (Auronzo di Cadore) (Auronzo di Cadore),2
Asterales (Auronzo di Cadore) (Auronzo di Cadore),Diptera (Auronzo di Cadore) (Auronzo di Cadore),19
Caryophyllales (Auronzo di Cadore) (Auronzo di Cadore),Diptera (Auronzo di Cadore) (Auronzo di Cadore),3
Dipsacales (Auronzo di Cadore) (Auronzo di Cadore),Diptera (Auronzo di Cadore) (Auronzo di Cadore),5
Lamiales (Auronzo di Cadore) (Auronzo di Cadore),Diptera (Auronzo di Cadore) (Auronzo di Cadore),2
Ranunculales (Auronzo di Cadore) (Auronzo di Cadore),Diptera (Auronzo di Cadore) (Auronzo di Cadore),3
Rosales (Auronzo di Cadore) (Auronzo di Cadore),Diptera (Auronzo di Cadore) (Auronzo di Cadore),2
Asterales (Avio) (Avio),Diptera (Avio) (Avio),6
Gentianales (Avio) (Avio),Diptera (Avio) (Avio),3
Lamiales (Avio) (Avio),Diptera (Avio) (Avio),4
Lamiales (Aznalcazar) (Aznalcazar),Diptera (Aznalcazar) (Aznalcazar),1
Malvales (Aznalcazar) (Aznalcazar),Diptera (Aznalcazar) (Aznalcazar),6
Apiales (Badesti) (Badesti),Diptera (Badesti) (Badesti),1
Asterales (Badesti) (Badesti),Diptera (Badesti) (Badesti),10
Dipsacales (Badesti) (Badesti),Diptera (Badesti) (Badesti),2
Gentianales (Badesti) (Badesti),Diptera (Badesti) (Badesti),7
Apiales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),13
Asterales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),19
Caryophyllales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),2
Dipsacales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),10
Fabales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),1
Lamiales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),6
Malvales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),1
Ranunculales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),1
Rosales (Baisoara) (Baisoara),Diptera (Baisoara) (Baisoara),5
Apiales (Barai) (Barai),Diptera (Barai) (Barai),22
Asparagales (Barai) (Barai),Diptera (Barai) (Barai),1
Asterales (Barai) (Barai),Diptera (Barai) (Barai),8
Dipsacales (Barai) (Barai),Diptera (Barai) (Barai),2
Fabales (Barai) (Barai),Diptera (Barai) (Barai),1
Gentianales (Barai) (Barai),Diptera (Barai) (Barai),7
Lamiales (Barai) (Barai),Diptera (Barai) (Barai),1
Apiales (Bassano del Grappa) (Bassano del Grappa),Diptera (Bassano del Grappa) (Bassano del Grappa),12
Asterales (Bassano del Grappa) (Bassano del Grappa),Diptera (Bassano del Grappa) (Bassano del Grappa),24
Ranunculales (Bassano del Grappa) (Bassano del Grappa),Diptera (Bassano del Grappa) (Bassano del Grappa),3
Alismatales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),1
Apiales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),3651
Asparagales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),109
Asterales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),1663
Boraginales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),21
Brassicales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),91
Caryophyllales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),18
Celastrales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),223
Dipsacales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),155
Ericales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),33
Fabales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),21
Gentianales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),95
Geraniales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),33
Lamiales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),561
Malpighiales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),183
Malvales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),24
Myrtales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),1
Ranunculales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),1567
Rosales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),288
Saxifragales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),22
Solanales (Berchtesgaden National Park) (Berchtesgaden National Park),Diptera (Berchtesgaden National Park) (Berchtesgaden National Park),1
Apiales (Blandas) (Blandas),Diptera (Blandas) (Blandas),29
Asparagales (Blandas) (Blandas),Diptera (Blandas) (Blandas),10
Asterales (Blandas) (Blandas),Diptera (Blandas) (Blandas),98
Brassicales (Blandas) (Blandas),Diptera (Blandas) (Blandas),6
Buxales (Blandas) (Blandas),Diptera (Blandas) (Blandas),14
Caryophyllales (Blandas) (Blandas),Diptera (Blandas) (Blandas),14
Dipsacales (Blandas) (Blandas),Diptera (Blandas) (Blandas),62
Ericales (Blandas) (Blandas),Diptera (Blandas) (Blandas),1
Fabales (Blandas) (Blandas),Diptera (Blandas) (Blandas),15
Gentianales (Blandas) (Blandas),Diptera (Blandas) (Blandas),2
Lamiales (Blandas) (Blandas),Diptera (Blandas) (Blandas),35
Malpighiales (Blandas) (Blandas),Diptera (Blandas) (Blandas),49
Malvales (Blandas) (Blandas),Diptera (Blandas) (Blandas),25
Ranunculales (Blandas) (Blandas),Diptera (Blandas) (Blandas),16
Rosales (Blandas) (Blandas),Diptera (Blandas) (Blandas),12
Saxifragales (Blandas) (Blandas),Diptera (Blandas) (Blandas),5
Solanales (Blandas) (Blandas),Diptera (Blandas) (Blandas),1
Malvales (Bonares) (Bonares),Diptera (Bonares) (Bonares),7
Apiales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),7
Asterales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),129
Caryophyllales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),10
Dipsacales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),14
Ericales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),2
Fabales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),14
Lamiales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),26
Malpighiales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),2
Myrtales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),1
Oxalidales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),1
Ranunculales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),4
Rosales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),2
Solanales (Borgo Valsugana) (Borgo Valsugana),Diptera (Borgo Valsugana) (Borgo Valsugana),2
Apiales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),39
Asterales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),375
Caryophyllales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),21
Cornales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),8
Dipsacales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),4
Ericales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),2
Fabales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),48
Lamiales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),36
Myrtales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),73
Oxalidales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),4
Ranunculales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),6
Rosales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),118
Solanales (Borgoricco) (Borgoricco),Diptera (Borgoricco) (Borgoricco),50
Apiales (Borsa-Catun) (Borsa-Catun),Diptera (Borsa-Catun) (Borsa-Catun),3
Asterales (Borsa-Catun) (Borsa-Catun),Diptera (Borsa-Catun) (Borsa-Catun),11
Dipsacales (Borsa-Catun) (Borsa-Catun),Diptera (Borsa-Catun) (Borsa-Catun),1
Fabales (Borsa-Catun) (Borsa-Catun),Diptera (Borsa-Catun) (Borsa-Catun),1
Lamiales (Borsa-Catun) (Borsa-Catun),Diptera (Borsa-Catun) (Borsa-Catun),3
Malpighiales (Borsa-Catun) (Borsa-Catun),Diptera (Borsa-Catun) (Borsa-Catun),1
Solanales (Borsa-Catun) (Borsa-Catun),Diptera (Borsa-Catun) (Borsa-Catun),3
Apiales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),33
Asterales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),44
Dipsacales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),11
Fabales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),1
Gentianales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),1
Lamiales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),1
Malpighiales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),3
Ranunculales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),4
Rosales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),18
Saxifragales (Bosco Chiesanuova) (Bosco Chiesanuova),Diptera (Bosco Chiesanuova) (Bosco Chiesanuova),2
Asterales (Buch) (Buch),Diptera (Buch) (Buch),6
Lamiales (Buch) (Buch),Diptera (Buch) (Buch),8
Malpighiales (Buch) (Buch),Diptera (Buch) (Buch),1
Ranunculales (Buch) (Buch),Diptera (Buch) (Buch),3
Asterales (Bulach) (Bulach),Diptera (Bulach) (Bulach),11
Dipsacales (Bulach) (Bulach),Diptera (Bulach) (Bulach),1
Lamiales (Bulach) (Bulach),Diptera (Bulach) (Bulach),6
Ranunculales (Bulach) (Bulach),Diptera (Bulach) (Bulach),2
Apiales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),5
Asparagales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),1
Asterales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),63
Celastrales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),2
Dipsacales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),5
Fabales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),11
Lamiales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),26
Poales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),3
Ranunculales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),51
Rosales (Burren region (Ireland)) (Burren region (Ireland)),Diptera (Burren region (Ireland)) (Burren region (Ireland)),6
Ranunculales (Bílá Hora) (Bílá Hora),Diptera (Bílá Hora) (Bílá Hora),3
Asterales (Běstvina) (Běstvina),Diptera (Běstvina) (Běstvina),8
Caryophyllales (Běstvina) (Běstvina),Diptera (Běstvina) (Běstvina),2
Dipsacales (Běstvina) (Běstvina),Diptera (Běstvina) (Běstvina),3
Lamiales (Běstvina) (Běstvina),Diptera (Běstvina) (Běstvina),25
Asparagales (Cabrera) (Cabrera),Diptera (Cabrera) (Cabrera),21
Brassicales (Cabrera) (Cabrera),Diptera (Cabrera) (Cabrera),3
Fabales (Cabrera) (Cabrera),Diptera (Cabrera) (Cabrera),5
Geraniales (Cabrera) (Cabrera),Diptera (Cabrera) (Cabrera),2
Solanales (Cabrera) (Cabrera),Diptera (Cabrera) (Cabrera),2
Asterales (Calamento) (Calamento),Diptera (Calamento) (Calamento),15
Lamiales (Calamento) (Calamento),Diptera (Calamento) (Calamento),6
Myrtales (Calamento) (Calamento),Diptera (Calamento) (Calamento),1
Ranunculales (Calamento) (Calamento),Diptera (Calamento) (Calamento),1
Apiales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),311
Asterales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),479
Brassicales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),29
Caryophyllales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),2
Dipsacales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),1
Fabales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),140
Gentianales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),4
Lamiales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),121
Malpighiales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),15
Malvales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),2
Oxalidales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),1
Ranunculales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),26
Rosales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),28
Solanales (Camisano Vicentino) (Camisano Vicentino),Diptera (Camisano Vicentino) (Camisano Vicentino),18
Asparagales (CanRefila) (CanRefila),Diptera (CanRefila) (CanRefila),7
Asterales (CanRefila) (CanRefila),Diptera (CanRefila) (CanRefila),1
Liliales (CanRefila) (CanRefila),Diptera (CanRefila) (CanRefila),12
Malvales (CanRefila) (CanRefila),Diptera (CanRefila) (CanRefila),40
Sapindales (CanRefila) (CanRefila),Diptera (CanRefila) (CanRefila),1
Dipsacales (CanVolaVola) (CanVolaVola),Diptera (CanVolaVola) (CanVolaVola),1
Gentianales (CanVolaVola) (CanVolaVola),Diptera (CanVolaVola) (CanVolaVola),1
Lamiales (CanVolaVola) (CanVolaVola),Diptera (CanVolaVola) (CanVolaVola),13
Malvales (CanVolaVola) (CanVolaVola),Diptera (CanVolaVola) (CanVolaVola),15
Apiales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),24
Asparagales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),2
Asterales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),195
Boraginales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),5
Brassicales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),3
Caryophyllales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),28
Dipsacales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),71
Ericales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),3
Fabales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),31
Gentianales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),7
Geraniales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),2
Lamiales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),69
Malpighiales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),42
Ranunculales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),2
Rosales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),5
Solanales (Canal San Bovo) (Canal San Bovo),Diptera (Canal San Bovo) (Canal San Bovo),2
Apiales (Canazei) (Canazei),Diptera (Canazei) (Canazei),34
Asterales (Canazei) (Canazei),Diptera (Canazei) (Canazei),18
Dipsacales (Canazei) (Canazei),Diptera (Canazei) (Canazei),11
Fabales (Canazei) (Canazei),Diptera (Canazei) (Canazei),4
Geraniales (Canazei) (Canazei),Diptera (Canazei) (Canazei),1
Lamiales (Canazei) (Canazei),Diptera (Canazei) (Canazei),4
Malpighiales (Canazei) (Canazei),Diptera (Canazei) (Canazei),1
